,Time,Tot_Energy,Free_Energy,OH2,OH,O,All
0,59.0,-9968.6607,-9639.1357,0,4,20,24
0,60.0,-9966.5242,-9636.9992,0,4,20,24
0,61.0,-9968.2874,-9638.7624,0,5,19,24
0,62.0,-9967.067,-9637.542,0,4,20,24
0,63.0,-9967.4727,-9637.9477,0,4,20,24
0,64.0,-9968.8542,-9639.3292,0,4,20,24
0,65.0,-9963.524,-9633.999,0,5,19,24
0,66.0,-9963.0731,-9633.5481,0,6,18,24
0,67.0,-9965.8781,-9636.3531,0,4,20,24
0,68.0,-9963.7146,-9634.1896,0,4,20,24
0,69.0,-9964.8351,-9635.3101,0,5,19,24
0,70.0,-9970.592,-9641.067000000001,0,4,20,24
0,71.0,-9970.7109,-9641.1859,0,4,20,24
0,72.0,-9969.7105,-9640.1855,0,5,19,24
0,73.0,-9970.1271,-9640.6021,0,4,20,24
0,74.0,-9966.7218,-9637.1968,0,4,20,24
0,75.0,-9969.1132,-9639.5882,0,4,20,24
0,76.0,-9967.3627,-9637.8377,0,5,19,24
0,77.0,-9968.5991,-9639.0741,0,4,20,24
0,78.0,-9966.3024,-9636.7774,0,4,20,24
0,79.0,-9966.5157,-9636.9907,0,4,20,24
0,80.0,-9967.8632,-9638.3382,0,4,20,24
0,81.0,-9966.2435,-9636.7185,0,4,20,24
0,82.0,-9964.6373,-9635.1123,0,4,20,24
0,83.0,-9964.3322,-9634.807200000001,0,5,19,24
0,84.0,-9963.0929,-9633.5679,0,4,20,24
0,85.0,-9965.8818,-9636.3568,0,5,19,24
0,86.0,-9967.4836,-9637.9586,0,4,20,24
0,87.0,-9967.9716,-9638.446600000001,0,4,20,24
0,88.0,-9965.157,-9635.632,0,4,20,24
0,89.0,-9967.5791,-9638.054100000001,0,6,18,24
0,90.0,-9964.1786,-9634.6536,0,4,20,24
0,91.0,-9967.8271,-9638.3021,0,4,20,24
0,92.0,-9968.3791,-9638.8541,0,5,19,24
0,93.0,-9960.7724,-9631.2474,0,4,20,24
0,94.0,-9967.8462,-9638.3212,0,4,20,24
0,95.0,-9963.8972,-9634.3722,0,4,20,24
0,96.0,-9966.4441,-9636.919100000001,0,4,20,24
0,97.0,-9966.7796,-9637.2546,0,4,20,24
0,98.0,-9967.8359,-9638.3109,0,4,20,24
0,99.0,-9964.3415,-9634.8165,0,4,20,24
0,100.0,-9968.2837,-9638.7587,0,4,20,24
0,101.0,-9965.745,-9636.220000000001,0,5,19,24
0,102.0,-9965.1288,-9635.6038,0,4,20,24
0,103.0,-9961.666,-9632.141,0,5,19,24
0,104.0,-9965.812,-9636.287,0,4,20,24
0,105.0,-9968.2073,-9638.6823,0,4,20,24
0,106.0,-9967.6671,-9638.142100000001,0,4,20,24
0,107.0,-9963.3233,-9633.7983,0,4,20,24
0,108.0,-9963.0484,-9633.5234,0,4,20,24
0,109.0,-9964.7234,-9635.198400000001,0,4,20,24
0,110.0,-9967.3794,-9637.8544,0,4,20,24
0,111.0,-9964.018,-9634.493,0,4,20,24
0,112.0,-9968.0189,-9638.4939,0,5,19,24
0,113.0,-9966.0839,-9636.5589,0,4,20,24
0,114.0,-9965.3297,-9635.8047,0,4,20,24
0,115.0,-9966.9458,-9637.4208,0,4,20,24
0,116.0,-9966.9218,-9637.3968,0,5,19,24
0,117.0,-9966.2513,-9636.7263,0,5,19,24
0,118.0,-9971.1028,-9641.577800000001,0,4,20,24
0,119.0,-9967.2986,-9637.7736,0,4,20,24
0,120.0,-9971.394,-9641.869,0,4,20,24
0,121.0,-9965.6688,-9636.1438,0,5,19,24
0,122.0,-9975.5268,-9646.0018,0,5,19,24
0,123.0,-9967.4362,-9637.9112,0,5,19,24
0,124.0,-9968.9577,-9639.432700000001,0,6,18,24
0,125.0,-9967.2564,-9637.7314,0,7,17,24
0,126.0,-9970.7506,-9641.2256,0,6,18,24
0,127.0,-9968.9658,-9639.4408,0,6,18,24
0,128.0,-9971.2144,-9641.689400000001,0,6,18,24
0,129.0,-9967.7046,-9638.1796,0,6,18,24
0,130.0,-9967.3976,-9637.8726,0,6,18,24
0,131.0,-9971.2098,-9641.6848,0,5,19,24
0,132.0,-9967.9253,-9638.400300000001,0,5,19,24
0,133.0,-9972.3019,-9642.7769,0,5,19,24
0,134.0,-9968.1962,-9638.6712,0,5,19,24
0,135.0,-9968.3352,-9638.8102,0,5,19,24
0,136.0,-9967.5269,-9638.001900000001,0,5,19,24
0,137.0,-9962.613,-9633.088,0,5,19,24
0,138.0,-9963.0302,-9633.5052,0,5,19,24
0,139.0,-9966.9548,-9637.4298,0,4,20,24
0,140.0,-9965.0082,-9635.4832,0,4,20,24
0,141.0,-9968.209,-9638.684000000001,0,4,20,24
0,142.0,-9971.8116,-9642.286600000001,0,4,20,24
0,143.0,-9965.904,-9636.379,0,4,20,24
0,144.0,-9969.0452,-9639.5202,0,4,20,24
0,145.0,-9968.484,-9638.959,0,4,20,24
0,146.0,-9963.3618,-9633.836800000001,0,5,19,24
0,147.0,-9967.3445,-9637.8195,0,4,20,24
0,148.0,-9970.2445,-9640.719500000001,0,4,20,24
0,149.0,-9968.4802,-9638.9552,0,4,20,24
0,150.0,-9966.4986,-9636.973600000001,0,5,19,24
0,151.0,-9964.859,-9635.334,0,5,19,24
0,152.0,-9969.4809,-9639.9559,0,5,19,24
0,153.0,-9967.4692,-9637.9442,0,6,18,24
0,154.0,-9965.5329,-9636.0079,0,4,20,24
0,155.0,-9971.0957,-9641.5707,0,4,20,24
0,156.0,-9965.0793,-9635.5543,0,4,20,24
0,157.0,-9970.3518,-9640.8268,0,4,20,24
0,158.0,-9965.7648,-9636.239800000001,0,5,19,24
0,159.0,-9967.1874,-9637.662400000001,0,3,21,24
0,160.0,-9967.9709,-9638.4459,0,4,20,24
0,161.0,-9970.5952,-9641.0702,0,4,20,24
0,162.0,-9961.7451,-9632.2201,0,4,20,24
0,163.0,-9969.2267,-9639.7017,0,4,20,24
0,164.0,-9968.814,-9639.289,0,4,20,24
0,165.0,-9967.9637,-9638.4387,0,5,19,24
0,166.0,-9965.9614,-9636.4364,0,4,20,24
0,167.0,-9968.4027,-9638.877700000001,0,4,20,24
0,168.0,-9964.3234,-9634.7984,0,5,19,24
0,169.0,-9966.3064,-9636.7814,0,5,19,24
0,170.0,-9970.4814,-9640.956400000001,0,4,20,24
0,171.0,-9964.4946,-9634.9696,0,6,18,24
0,172.0,-9963.0313,-9633.506300000001,0,5,19,24
0,173.0,-9965.6284,-9636.1034,0,4,20,24
0,174.0,-9969.1133,-9639.588300000001,0,4,20,24
0,175.0,-9964.5345,-9635.0095,0,4,20,24
0,176.0,-9964.0506,-9634.5256,0,4,20,24
0,177.0,-9968.5143,-9638.989300000001,0,4,20,24
0,178.0,-9966.1277,-9636.6027,0,5,19,24
0,179.0,-9968.1195,-9638.594500000001,0,4,20,24
0,180.0,-9973.132,-9643.607,0,4,20,24
0,181.0,-9968.1733,-9638.6483,0,4,20,24
0,182.0,-9964.3279,-9634.8029,0,4,20,24
0,183.0,-9966.9664,-9637.4414,0,4,20,24
0,184.0,-9966.6978,-9637.1728,0,4,20,24
0,185.0,-9969.4014,-9639.876400000001,0,5,19,24
0,186.0,-9967.5877,-9638.0627,0,6,18,24
0,187.0,-9966.5035,-9636.978500000001,0,5,19,24
0,188.0,-9962.9354,-9633.4104,0,4,20,24
0,189.0,-9969.7854,-9640.260400000001,0,4,20,24
0,190.0,-9964.966,-9635.441,0,4,20,24
0,191.0,-9970.1762,-9640.6512,0,4,20,24
0,192.0,-9968.1139,-9638.5889,0,5,19,24
0,193.0,-9968.9054,-9639.3804,0,4,20,24
0,194.0,-9965.8992,-9636.3742,0,5,19,24
0,195.0,-9968.7582,-9639.2332,0,4,20,24
0,196.0,-9970.6862,-9641.1612,0,6,18,24
0,197.0,-9965.9503,-9636.4253,0,5,19,24
0,198.0,-9966.6749,-9637.1499,0,5,19,24
0,199.0,-9967.8987,-9638.3737,0,4,20,24
0,200.0,-9969.898,-9640.373,0,5,19,24
0,201.0,-9968.291,-9638.766,0,5,19,24
