,Time,Tot_Energy,Free_Energy,OH2,OH,O,OO,All
0,59.0,-10018.455,-9629.0955,12,0,2,10,24
0,60.0,-10017.101,-9627.7415,12,0,2,10,24
0,61.0,-10018.449,-9629.0895,11,1,2,10,24
0,62.0,-10021.054,-9631.6945,11,1,2,10,24
0,63.0,-10016.196,-9626.8365,12,0,2,10,24
0,64.0,-10018.757,-9629.3975,12,0,2,10,24
0,65.0,-10018.534,-9629.1745,12,0,2,10,24
0,66.0,-10016.258,-9626.8985,12,0,2,10,24
0,67.0,-10020.55,-9631.190499999999,12,0,2,10,24
0,68.0,-10014.286,-9624.9265,12,0,2,10,24
0,69.0,-10016.295,-9626.9355,11,1,2,10,24
0,70.0,-10017.153,-9627.7935,11,1,2,10,24
0,71.0,-10018.758,-9629.3985,12,0,2,10,24
0,72.0,-10016.415,-9627.0555,10,2,2,10,24
0,73.0,-10016.453,-9627.093499999999,12,0,2,10,24
0,74.0,-10018.405,-9629.0455,12,0,2,10,24
0,75.0,-10019.393,-9630.0335,11,1,2,10,24
0,76.0,-10022.336,-9632.976499999999,11,1,2,10,24
0,77.0,-10016.532,-9627.172499999999,12,0,2,10,24
0,78.0,-10021.855,-9632.495499999999,12,0,2,10,24
0,79.0,-10017.551,-9628.191499999999,11,1,2,10,24
0,80.0,-10019.026,-9629.6665,12,0,2,10,24
0,81.0,-10022.455,-9633.0955,11,1,2,10,24
0,82.0,-10017.882,-9628.5225,11,1,2,10,24
0,83.0,-10020.244,-9630.8845,12,0,2,10,24
0,84.0,-10022.914,-9633.5545,12,0,2,10,24
0,85.0,-10017.024,-9627.664499999999,11,1,2,10,24
0,86.0,-10017.982,-9628.6225,12,0,2,10,24
0,87.0,-10020.029,-9630.6695,12,0,2,10,24
0,88.0,-10020.988,-9631.628499999999,12,0,2,10,24
0,89.0,-10020.42,-9631.0605,12,0,2,10,24
0,90.0,-10019.945,-9630.5855,12,0,2,10,24
0,91.0,-10020.145,-9630.7855,12,0,2,10,24
0,92.0,-10018.832,-9629.4725,11,1,2,10,24
0,93.0,-10020.292,-9630.932499999999,11,1,2,10,24
0,94.0,-10018.878,-9629.5185,12,0,2,10,24
0,95.0,-10018.879,-9629.5195,12,0,2,10,24
0,96.0,-10022.734,-9633.3745,11,1,2,10,24
0,97.0,-10019.722,-9630.3625,12,0,2,10,24
0,98.0,-10017.397,-9628.0375,12,0,2,10,24
0,99.0,-10016.932,-9627.5725,12,0,2,10,24
0,100.0,-10019.029,-9629.6695,11,1,2,10,24
0,101.0,-10021.967,-9632.6075,12,0,2,10,24
0,102.0,-10017.212,-9627.852499999999,12,0,2,10,24
0,103.0,-10016.565,-9627.2055,12,0,2,10,24
0,104.0,-10020.116,-9630.7565,12,0,2,10,24
0,105.0,-10018.277,-9628.9175,11,1,2,10,24
0,106.0,-10021.01,-9631.6505,12,0,2,10,24
0,107.0,-10016.766,-9627.4065,12,0,2,10,24
0,108.0,-10018.908,-9629.548499999999,11,1,2,10,24
0,109.0,-10017.93,-9628.5705,11,1,2,10,24
0,110.0,-10018.062,-9628.7025,10,1,2,10,23
0,111.0,-10022.262,-9632.9025,11,1,2,10,24
0,112.0,-10020.597,-9631.2375,10,2,2,10,24
0,113.0,-10018.364,-9629.0045,12,0,2,10,24
0,114.0,-10018.065,-9628.7055,12,0,2,10,24
0,115.0,-10019.421,-9630.0615,11,1,2,10,24
0,116.0,-10021.098,-9631.7385,11,1,2,10,24
0,117.0,-10018.067,-9628.707499999999,12,0,2,10,24
0,118.0,-10022.186,-9632.8265,12,0,2,10,24
0,119.0,-10018.862,-9629.502499999999,11,1,2,10,24
0,120.0,-10017.436,-9628.0765,12,0,2,10,24
0,121.0,-10017.768,-9628.4085,12,0,2,10,24
0,122.0,-10023.16,-9633.8005,12,0,2,10,24
0,123.0,-10016.719,-9627.359499999999,11,1,2,10,24
0,124.0,-10020.476,-9631.1165,11,1,2,10,24
0,125.0,-10016.976,-9627.6165,12,0,2,10,24
0,126.0,-10018.163,-9628.8035,12,0,2,10,24
0,127.0,-10021.982,-9632.6225,11,1,2,10,24
0,128.0,-10021.79,-9632.4305,11,1,2,10,24
0,129.0,-10020.492,-9631.1325,11,1,2,10,24
0,130.0,-10018.195,-9628.8355,12,0,2,10,24
0,131.0,-10019.853,-9630.493499999999,12,0,2,10,24
0,132.0,-10020.721,-9631.361499999999,12,0,2,10,24
0,133.0,-10019.014,-9629.654499999999,12,0,2,10,24
0,134.0,-10018.38,-9629.020499999999,11,1,2,10,24
0,135.0,-10023.565,-9634.2055,12,0,2,10,24
0,136.0,-10019.044,-9629.6845,12,0,2,10,24
0,137.0,-10019.309,-9629.949499999999,11,1,2,10,24
0,138.0,-10023.475,-9634.1155,12,0,2,10,24
0,139.0,-10019.509,-9630.1495,12,0,2,10,24
0,140.0,-10023.679,-9634.3195,11,1,2,10,24
0,141.0,-10018.646,-9629.2865,11,1,2,10,24
0,142.0,-10016.314,-9626.9545,12,0,2,10,24
0,143.0,-10021.727,-9632.3675,12,0,2,10,24
0,144.0,-10018.696,-9629.3365,12,0,2,10,24
0,145.0,-10019.241,-9629.8815,11,1,2,10,24
0,146.0,-10021.257,-9631.8975,12,0,2,10,24
0,147.0,-10018.262,-9628.9025,11,1,2,10,24
0,148.0,-10021.561,-9632.2015,11,1,2,10,24
0,149.0,-10017.883,-9628.5235,11,1,2,10,24
0,150.0,-10019.245,-9629.8855,12,0,2,10,24
0,151.0,-10017.681,-9628.3215,12,0,2,10,24
0,152.0,-10016.677,-9627.3175,12,0,2,10,24
0,153.0,-10015.788,-9626.4285,12,0,2,10,24
0,154.0,-10018.998,-9629.6385,12,0,2,10,24
0,155.0,-10020.474,-9631.1145,11,1,2,10,24
0,156.0,-10018.471,-9629.111499999999,12,0,2,10,24
0,157.0,-10019.66,-9630.3005,10,2,2,10,24
0,158.0,-10019.108,-9629.7485,11,1,2,10,24
0,159.0,-10025.975,-9636.6155,12,0,2,10,24
0,160.0,-10020.736,-9631.3765,9,3,2,10,24
0,161.0,-10021.949,-9632.5895,11,1,2,10,24
0,162.0,-10017.837,-9628.477499999999,11,1,2,10,24
0,163.0,-10019.259,-9629.8995,11,1,2,10,24
0,164.0,-10020.664,-9631.3045,12,0,2,10,24
0,165.0,-10020.354,-9630.994499999999,12,0,2,10,24
0,166.0,-10015.372,-9626.012499999999,12,0,2,10,24
0,167.0,-10021.535,-9632.1755,11,1,2,10,24
0,168.0,-10017.955,-9628.5955,10,2,2,10,24
0,169.0,-10021.964,-9632.6045,12,0,3,9,24
0,170.0,-10021.785,-9632.4255,11,1,3,9,24
0,171.0,-10020.295,-9630.9355,12,0,3,9,24
0,172.0,-10019.111,-9629.7515,12,0,3,9,24
0,173.0,-10019.404,-9630.0445,11,1,3,9,24
0,174.0,-10024.795,-9635.4355,8,4,3,9,24
0,175.0,-10020.369,-9631.0095,9,3,3,9,24
0,176.0,-10017.785,-9628.4255,11,1,3,9,24
0,177.0,-10019.36,-9630.0005,11,1,3,9,24
0,178.0,-10024.299,-9634.9395,11,1,3,9,24
0,179.0,-10018.756,-9629.396499999999,10,2,3,9,24
0,180.0,-10022.513,-9633.1535,8,4,3,9,24
0,181.0,-10019.212,-9629.852499999999,9,3,3,9,24
0,182.0,-10022.346,-9632.986499999999,10,2,3,9,24
0,183.0,-10021.407,-9632.047499999999,9,3,3,9,24
0,184.0,-10019.906,-9630.5465,10,2,3,9,24
0,185.0,-10020.584,-9631.2245,9,3,3,9,24
0,186.0,-10018.182,-9628.8225,10,2,3,9,24
0,187.0,-10017.691,-9628.3315,10,2,3,9,24
0,188.0,-10020.774,-9631.414499999999,10,2,3,9,24
0,189.0,-10022.47,-9633.110499999999,10,2,3,9,24
0,190.0,-10018.648,-9629.288499999999,11,1,3,9,24
0,191.0,-10020.816,-9631.4565,11,1,3,9,24
0,192.0,-10020.424,-9631.0645,11,1,3,9,24
0,193.0,-10024.371,-9635.011499999999,10,2,3,9,24
0,194.0,-10019.793,-9630.4335,11,1,3,9,24
0,195.0,-10024.942,-9635.582499999999,8,4,3,9,24
0,196.0,-10022.018,-9632.6585,10,2,3,9,24
0,197.0,-10017.709,-9628.3495,11,1,3,9,24
0,198.0,-10019.589,-9630.2295,11,1,3,9,24
0,199.0,-10021.259,-9631.8995,10,2,3,9,24
0,200.0,-10023.964,-9634.6045,10,2,3,9,24
0,201.0,-10016.791,-9627.431499999999,11,1,3,9,24
0,202.0,-10019.132,-9629.7725,11,1,3,9,24
0,203.0,-10023.37,-9634.0105,10,2,3,9,24
0,204.0,-10017.054,-9627.6945,10,2,3,9,24
0,205.0,-10022.424,-9633.0645,10,2,3,9,24
0,206.0,-10020.026,-9630.6665,9,4,2,9,24
0,207.0,-10021.005,-9631.645499999999,9,4,2,9,24
0,208.0,-10016.652,-9627.2925,10,3,2,9,24
0,209.0,-10020.9,-9631.5405,9,4,2,9,24
0,210.0,-10020.496,-9631.136499999999,9,4,2,9,24
0,211.0,-10022.839,-9633.4795,10,3,2,9,24
0,212.0,-10019.608,-9630.2485,9,4,2,9,24
0,213.0,-10018.144,-9628.7845,7,6,2,9,24
0,214.0,-10022.259,-9632.8995,10,3,2,9,24
0,215.0,-10022.689,-9633.3295,9,4,2,9,24
0,216.0,-10021.271,-9631.9115,10,3,2,9,24
0,217.0,-10019.266,-9629.9065,9,4,2,9,24
0,218.0,-10024.323,-9634.9635,10,3,2,9,24
0,219.0,-10019.513,-9630.1535,9,4,2,9,24
0,220.0,-10023.682,-9634.3225,8,5,2,9,24
0,221.0,-10017.565,-9628.2055,10,3,2,9,24
0,222.0,-10018.394,-9629.0345,10,3,2,9,24
0,223.0,-10020.198,-9630.8385,10,2,3,9,24
0,224.0,-10015.79,-9626.4305,11,1,3,9,24
0,225.0,-10018.255,-9628.895499999999,11,1,3,9,24
0,226.0,-10017.214,-9627.8545,9,4,2,9,24
0,227.0,-10019.185,-9629.825499999999,10,3,2,9,24
0,228.0,-10018.633,-9629.2735,9,4,2,9,24
0,229.0,-10015.692,-9626.332499999999,9,4,2,9,24
0,230.0,-10017.447,-9628.0875,10,3,2,9,24
0,231.0,-10016.738,-9627.378499999999,10,3,2,9,24
0,232.0,-10021.535,-9632.1755,10,3,2,9,24
0,233.0,-10017.767,-9628.4075,9,4,2,9,24
0,234.0,-10018.334,-9628.9745,10,3,2,9,24
0,235.0,-10018.516,-9629.1565,10,3,2,9,24
0,236.0,-10022.107,-9632.7475,10,3,2,9,24
0,237.0,-10018.442,-9629.082499999999,10,3,2,9,24
0,238.0,-10019.485,-9630.1255,10,3,2,9,24
0,239.0,-10018.759,-9629.3995,9,4,2,9,24
0,240.0,-10019.9,-9630.5405,10,3,2,9,24
0,241.0,-10019.086,-9629.726499999999,7,6,2,9,24
0,242.0,-10018.425,-9629.065499999999,10,3,2,9,24
0,243.0,-10021.165,-9631.8055,10,3,2,9,24
0,244.0,-10016.707,-9627.3475,8,5,2,9,24
0,245.0,-10020.683,-9631.3235,10,3,2,9,24
0,246.0,-10015.726,-9626.3665,10,3,2,9,24
0,247.0,-10020.057,-9630.6975,9,4,2,9,24
0,248.0,-10017.71,-9628.350499999999,10,3,2,9,24
0,249.0,-10023.313,-9633.9535,10,3,2,9,24
0,250.0,-10017.614,-9628.2545,9,4,2,9,24
0,251.0,-10021.333,-9631.9735,9,4,2,9,24
